Week Start Date,Product ID,Product Name,Units Sold,Price ($),Discount Percentage,Revenue ($),Region
2024-08-18,33,Floating Shelves,22,1189.57,0.0,26170.54,USA
2024-08-18,34,Kitchen Island,26,1006.11,26.17,19313.09,USA
2024-08-18,35,Rolling Cart,27,1196.41,28.36,23141.92,USA
2024-08-18,36,Foldable Table,24,514.76,0.0,12354.24,USA
2024-08-18,37,Standing Desk,18,1137.01,29.46,14436.84,USA
2024-08-18,38,Ladder Shelf,20,644.94,0.0,12898.8,USA
2024-08-18,39,Bookcase,16,1394.69,0.0,22315.04,USA
2024-08-18,40,Vanity Table,21,632.06,0.0,13273.26,USA
2024-08-18,41,Makeup Chair,29,409.65,0.0,11879.85,USA
2024-08-18,42,Chest of Drawers,7,451.68,0.0,3161.76,USA
2024-08-18,43,Entryway Table,49,1004.09,12.15,43222.56,USA
2024-08-18,44,Hall Tree,30,449.71,0.0,13491.3,USA
2024-08-18,45,Gaming Chair,35,1645.69,0.0,57599.15,USA
2024-08-18,46,Bean Bag,21,672.49,0.0,14122.29,USA
2024-08-18,47,Murphy Bed,28,1062.45,0.0,29748.6,USA
2024-08-18,48,Plant Stand,36,1890.34,0.0,68052.24,USA
2024-08-18,49,Shoe Rack,15,117.57,8.18,1619.29,USA
2024-08-18,50,Coat Rack,46,1334.86,0.0,61403.56,USA
2024-08-25,1,Sofa,47,1079.73,0.0,50747.31,USA
2024-08-25,2,Dining Table,48,1998.95,25.06,71904.63,USA
2024-08-25,3,Chair,47,1468.7,0.0,69028.9,USA
2024-08-25,4,Bed Frame,30,783.14,0.0,23494.2,USA
2024-08-25,5,Nightstand,26,661.28,0.0,17193.28,USA
2024-08-25,6,Bookshelf,18,1869.73,20.94,26607.75,USA
2024-08-25,7,TV Stand,18,969.08,29.53,12292.39,USA
2024-08-25,8,Coffee Table,14,1577.16,0.0,22080.24,USA
2024-08-25,9,Recliner,16,1268.93,0.0,20302.88,USA
2024-08-25,10,Dresser,15,388.12,0.0,5821.8,USA
2024-08-25,11,Wardrobe,27,113.32,23.58,2338.18,USA
2024-08-25,12,Office Desk,43,1348.02,17.34,47913.75,USA
2024-08-25,13,Computer Chair,18,535.5,0.0,9639.0,USA
2024-08-25,14,Futon,25,927.63,0.0,23190.75,USA
2024-08-25,15,End Table,21,327.25,0.0,6872.25,USA
2024-08-25,16,Bar Stool,7,1681.06,0.0,11767.42,USA
2024-08-25,17,Patio Set,19,1770.7,0.0,33643.3,USA
2024-08-25,18,Sideboard,32,1207.32,0.0,38634.24,USA
2024-08-25,19,Loveseat,10,809.56,0.0,8095.6,USA
2024-08-25,20,Chaise Lounge,41,629.57,0.0,25812.37,USA
2024-08-25,21,Sectional Sofa,22,246.84,9.98,4888.52,USA
2024-08-25,22,File Cabinet,48,1399.26,0.0,67164.48,USA
2024-08-25,23,Console Table,11,232.58,0.0,2558.38,USA
2024-08-25,24,Bench,39,834.93,0.0,32562.27,USA
2024-08-25,25,Hutch,18,1546.19,0.0,27831.42,USA
2024-08-25,26,Buffet,49,834.41,0.0,40886.09,USA
2024-08-25,27,Storage Ottoman,44,1400.4,11.09,54784.21,USA
2024-08-25,28,Accent Chair,30,1616.18,0.0,48485.4,USA
2024-08-25,29,Bunk Bed,38,345.25,24.96,9844.87,USA
2024-08-25,30,Mattress,42,1628.27,0.0,68387.34,USA
2024-08-25,31,Headboard,11,1972.57,0.0,21698.27,USA
2024-08-25,32,Room Divider,46,1011.9,0.0,46547.4,USA
2024-08-25,33,Floating Shelves,44,1945.55,0.0,85604.2,USA
2024-08-25,34,Kitchen Island,45,1740.3,27.35,56894.76,USA
2024-08-25,35,Rolling Cart,26,1111.05,23.51,22095.9,USA
2024-08-25,36,Foldable Table,18,379.95,0.0,6839.1,USA
2024-08-25,37,Standing Desk,20,217.96,0.0,4359.2,USA
2024-08-25,38,Ladder Shelf,23,689.11,0.0,15849.53,USA
2024-08-25,39,Bookcase,44,1258.19,21.59,43408.06,USA
2024-08-25,40,Vanity Table,41,1771.51,0.0,72631.91,USA
2024-08-25,41,Makeup Chair,10,1950.78,0.0,19507.8,USA
2024-08-25,42,Chest of Drawers,34,239.88,0.0,8155.92,USA
2024-08-25,43,Entryway Table,14,1358.19,0.0,19014.66,USA
2024-08-25,44,Hall Tree,37,1202.19,0.0,44481.03,USA
2024-08-25,45,Gaming Chair,27,1695.18,9.87,41252.37,USA
2024-08-25,46,Bean Bag,44,1042.33,0.0,45862.52,USA
2024-08-25,47,Murphy Bed,46,326.15,0.0,15002.9,USA
2024-08-25,48,Plant Stand,11,931.82,0.0,10250.02,USA
2024-08-25,49,Shoe Rack,7,1449.85,0.0,10148.95,USA
2024-08-25,50,Coat Rack,31,732.86,7.08,21110.18,USA
2024-09-01,1,Sofa,42,1576.7,0.0,66221.4,USA
2024-09-01,2,Dining Table,38,1152.93,0.0,43811.34,USA
2024-09-01,3,Chair,20,1075.6,0.0,21512.0,USA
2024-09-01,4,Bed Frame,17,667.09,0.0,11340.53,USA
2024-09-01,5,Nightstand,17,1175.51,0.0,19983.67,USA
2024-09-01,6,Bookshelf,14,1114.21,0.0,15598.94,USA
2024-09-01,7,TV Stand,14,1353.91,0.0,18954.74,USA
2024-09-01,8,Coffee Table,48,152.78,5.94,6897.83,USA
2024-09-01,9,Recliner,52,1041.98,11.08,48179.49,USA
2024-09-01,10,Dresser,19,858.15,24.06,12381.9,USA
2024-09-01,11,Wardrobe,47,532.55,0.0,25029.85,USA
2024-09-01,12,Office Desk,39,1621.24,25.63,47022.93,USA
2024-09-01,13,Computer Chair,51,1961.01,19.91,80099.22,USA
2024-09-01,14,Futon,46,1060.5,0.0,48783.0,USA
2024-09-01,15,End Table,45,921.23,16.19,34743.73,USA
2024-09-01,16,Bar Stool,28,1892.78,0.0,52997.84,USA
2024-09-01,17,Patio Set,32,1816.74,0.0,58135.68,USA
2024-09-01,18,Sideboard,37,1611.57,0.0,59628.09,USA
2024-09-01,19,Loveseat,12,1668.9,0.0,20026.8,USA
2024-09-01,20,Chaise Lounge,25,1232.45,0.0,30811.25,USA
2024-09-01,21,Sectional Sofa,9,1183.84,0.0,10654.56,USA
2024-09-01,22,File Cabinet,43,388.66,0.0,16712.38,USA
2024-09-01,23,Console Table,51,1479.11,17.71,62075.14,USA
2024-09-01,24,Bench,21,595.55,0.0,12506.55,USA
2024-09-01,25,Hutch,16,1468.17,0.0,23490.72,USA
2024-09-01,26,Buffet,27,591.89,0.0,15981.03,USA
2024-09-01,27,Storage Ottoman,33,1841.56,0.0,60771.48,USA
2024-09-01,28,Accent Chair,12,1186.98,0.0,14243.76,USA
2024-09-01,29,Bunk Bed,36,663.45,17.8,19632.81,USA
2024-09-01,30,Mattress,19,456.14,0.0,8666.66,USA
2024-09-01,31,Headboard,29,438.36,0.0,12712.44,USA
2024-09-01,32,Room Divider,48,1483.74,0.0,71219.52,USA
2024-09-01,33,Floating Shelves,9,957.29,0.0,8615.61,USA
2024-09-01,34,Kitchen Island,30,1897.75,0.0,56932.5,USA
2024-09-01,35,Rolling Cart,16,402.71,0.0,6443.36,USA
2024-09-01,36,Foldable Table,27,197.29,0.0,5326.83,USA
2024-09-01,37,Standing Desk,26,273.75,0.0,7117.5,USA
2024-09-01,38,Ladder Shelf,43,91.02,0.0,3913.86,USA
2024-09-01,39,Bookcase,37,330.81,0.0,12239.97,USA
2024-09-01,40,Vanity Table,13,174.02,18.79,1837.18,USA
2024-09-01,41,Makeup Chair,11,234.63,0.0,2580.93,USA
2024-09-01,42,Chest of Drawers,24,171.84,0.0,4124.16,USA
2024-09-01,43,Entryway Table,21,727.21,0.0,15271.41,USA
2024-09-01,44,Hall Tree,58,1898.99,17.17,91230.14,USA
2024-09-01,45,Gaming Chair,48,1099.34,6.76,49201.18,USA
2024-09-01,46,Bean Bag,10,1466.29,0.0,14662.9,USA
2024-09-01,47,Murphy Bed,49,1939.44,22.85,73317.62,USA
2024-09-01,48,Plant Stand,52,1262.92,18.5,53522.55,USA
2024-09-01,49,Shoe Rack,23,1205.36,0.0,27723.28,USA
2024-09-01,50,Coat Rack,47,1942.36,0.0,91290.92,USA
2024-09-08,1,Sofa,14,877.53,0.0,12285.42,USA
2024-09-08,2,Dining Table,25,1426.67,0.0,35666.75,USA
2024-09-08,3,Chair,46,304.74,0.0,14018.04,USA
2024-09-08,4,Bed Frame,28,1571.92,0.0,44013.76,USA
2024-09-08,5,Nightstand,48,69.44,7.12,3095.8,USA
2024-09-08,6,Bookshelf,41,1141.25,0.0,46791.25,USA
2024-09-08,7,TV Stand,13,152.05,24.57,1490.99,USA
2024-09-08,8,Coffee Table,35,227.21,0.0,7952.35,USA
2024-09-08,9,Recliner,43,1467.97,0.0,63122.71,USA
2024-09-08,10,Dresser,51,1273.26,16.79,54033.46,USA
2024-09-08,11,Wardrobe,23,179.99,0.0,4139.77,USA
2024-09-08,12,Office Desk,54,206.04,13.99,9569.61,USA
2024-09-08,13,Computer Chair,11,1808.18,0.0,19889.98,USA
2024-09-08,14,Futon,47,1854.31,0.0,87152.57,USA
2024-09-08,15,End Table,41,946.89,0.0,38822.49,USA
2024-09-08,16,Bar Stool,44,705.97,17.98,25477.61,USA
2024-09-08,17,Patio Set,32,1140.32,0.0,36490.24,USA
2024-09-08,18,Sideboard,5,1513.03,0.0,7565.15,USA
2024-09-08,19,Loveseat,37,66.57,24.03,1871.21,USA
2024-09-08,20,Chaise Lounge,30,1130.24,0.0,33907.2,USA
2024-09-08,21,Sectional Sofa,26,518.3,0.0,13475.8,USA
2024-09-08,22,File Cabinet,17,351.94,0.0,5982.98,USA
2024-09-08,23,Console Table,51,1329.2,13.53,58617.32,USA
2024-09-08,24,Bench,30,61.44,6.96,1714.91,USA
2024-09-08,25,Hutch,33,1950.8,0.0,64376.4,USA
2024-09-08,26,Buffet,44,772.46,19.22,27455.7,USA
2024-09-08,27,Storage Ottoman,26,1829.57,0.0,47568.82,USA
2024-09-08,28,Accent Chair,30,850.09,0.0,25502.7,USA
2024-09-08,29,Bunk Bed,7,537.28,0.0,3760.96,USA
2024-09-08,30,Mattress,21,798.84,26.36,12353.58,USA
2024-09-08,31,Headboard,52,106.79,24.23,4207.57,USA
2024-09-08,32,Room Divider,15,1090.29,0.0,16354.35,USA
2024-09-08,33,Floating Shelves,10,1064.26,0.0,10642.6,USA
2024-09-08,34,Kitchen Island,31,1804.22,0.0,55930.82,USA
2024-09-08,35,Rolling Cart,10,1539.99,0.0,15399.9,USA
2024-09-08,36,Foldable Table,19,1084.33,0.0,20602.27,USA
2024-09-08,37,Standing Desk,10,1028.31,0.0,10283.1,USA
2024-09-08,38,Ladder Shelf,48,995.89,18.52,38949.66,USA
2024-09-08,39,Bookcase,43,607.39,0.0,26117.77,USA
2024-09-08,40,Vanity Table,17,904.32,0.0,15373.44,USA
2024-09-08,41,Makeup Chair,35,1073.11,0.0,37558.85,USA
2024-09-08,42,Chest of Drawers,42,1195.37,0.0,50205.54,USA
2024-09-08,43,Entryway Table,15,492.13,0.0,7381.95,USA
2024-09-08,44,Hall Tree,13,850.67,27.46,8021.99,USA
2024-09-08,45,Gaming Chair,6,436.11,0.0,2616.66,USA
2024-09-08,46,Bean Bag,42,516.77,0.0,21704.34,USA
2024-09-08,47,Murphy Bed,5,177.88,0.0,889.4,USA
2024-09-08,48,Plant Stand,30,1626.3,14.7,41617.02,USA
2024-09-08,49,Shoe Rack,26,1525.74,13.3,34393.23,USA
2024-09-08,50,Coat Rack,40,1595.75,0.0,63830.0,USA
2024-09-15,1,Sofa,17,530.38,0.0,9016.46,USA
2024-09-15,2,Dining Table,7,1234.57,18.08,7079.52,USA
2024-09-15,3,Chair,39,1078.78,0.0,42072.42,USA
2024-09-15,4,Bed Frame,43,653.27,0.0,28090.61,USA
2024-09-15,5,Nightstand,14,629.92,0.0,8818.88,USA
2024-09-15,6,Bookshelf,34,1590.76,0.0,54085.84,USA
2024-09-15,7,TV Stand,6,603.56,17.06,3003.56,USA
2024-09-15,8,Coffee Table,34,743.28,0.0,25271.52,USA
2024-09-15,9,Recliner,26,98.48,0.0,2560.48,USA
2024-09-15,10,Dresser,27,945.72,25.45,19035.93,USA
2024-09-15,11,Wardrobe,45,1339.86,0.0,60293.7,USA
2024-09-15,12,Office Desk,43,905.4,0.0,38932.2,USA
2024-09-15,13,Computer Chair,11,859.46,0.0,9454.06,USA
2024-09-15,14,Futon,51,963.77,19.78,39429.95,USA
2024-09-15,15,End Table,30,1663.78,0.0,49913.4,USA
2024-09-15,16,Bar Stool,6,1583.84,0.0,9503.04,USA
2024-09-15,17,Patio Set,14,1624.16,0.0,22738.24,USA
2024-09-15,18,Sideboard,29,721.96,0.0,20936.84,USA
2024-09-15,19,Loveseat,37,396.87,0.0,14684.19,USA
2024-09-15,20,Chaise Lounge,43,1540.29,0.0,66232.47,USA
2024-09-15,21,Sectional Sofa,19,980.36,0.0,18626.84,USA
2024-09-15,22,File Cabinet,45,1999.52,0.0,89978.4,USA
2024-09-15,23,Console Table,37,1195.33,9.36,40087.54,USA
2024-09-15,24,Bench,44,1681.88,19.31,59712.79,USA
2024-09-15,25,Hutch,45,361.51,0.0,16267.95,USA
2024-09-15,26,Buffet,19,1110.86,0.0,21106.34,USA
2024-09-15,27,Storage Ottoman,8,565.38,0.0,4523.04,USA
2024-09-15,28,Accent Chair,44,1290.41,0.0,56778.04,USA
2024-09-15,29,Bunk Bed,14,355.99,0.0,4983.86,USA
2024-09-15,30,Mattress,5,156.75,0.0,783.75,USA
2024-09-15,31,Headboard,27,1217.82,0.0,32881.14,USA
2024-09-15,32,Room Divider,45,1880.5,25.13,63356.87,USA
2024-09-15,33,Floating Shelves,17,850.07,0.0,14451.19,USA
2024-09-15,34,Kitchen Island,35,667.98,0.0,23379.3,USA
2024-09-15,35,Rolling Cart,38,1996.48,0.0,75866.24,USA
2024-09-15,36,Foldable Table,39,161.34,0.0,6292.26,USA
2024-09-15,37,Standing Desk,15,1094.06,24.71,12355.77,USA
2024-09-15,38,Ladder Shelf,9,881.32,0.0,7931.88,USA
2024-09-15,39,Bookcase,13,244.54,0.0,3179.02,USA
2024-09-15,40,Vanity Table,29,1041.93,0.0,30215.97,USA
2024-09-15,41,Makeup Chair,45,1215.35,25.24,40886.8,USA
2024-09-15,42,Chest of Drawers,6,1951.73,0.0,11710.38,USA
2024-09-15,43,Entryway Table,5,166.85,0.0,834.25,USA
2024-09-15,44,Hall Tree,48,839.75,0.0,40308.0,USA
2024-09-15,45,Gaming Chair,42,1841.12,0.0,77327.04,USA
2024-09-15,46,Bean Bag,30,1257.29,8.98,34331.56,USA
2024-09-15,47,Murphy Bed,40,1203.14,22.98,37066.34,USA
2024-09-15,48,Plant Stand,8,1823.42,0.0,14587.36,USA
2024-09-15,49,Shoe Rack,51,1039.64,15.03,45052.49,USA
2024-09-15,50,Coat Rack,33,1821.4,0.0,60106.2,USA
2024-09-22,1,Sofa,13,1274.52,11.88,14600.39,USA
2024-09-22,2,Dining Table,36,190.22,27.73,4948.99,USA
2024-09-22,3,Chair,34,506.15,10.02,15484.75,USA
2024-09-22,4,Bed Frame,46,400.32,19.45,14833.06,USA
2024-09-22,5,Nightstand,38,883.64,0.0,33578.32,USA
2024-09-22,6,Bookshelf,36,1719.05,0.0,61885.8,USA
2024-09-22,7,TV Stand,5,996.98,0.0,4984.9,USA
2024-09-22,8,Coffee Table,14,451.48,0.0,6320.72,USA
2024-09-22,9,Recliner,21,59.52,0.0,1249.92,USA
2024-09-22,10,Dresser,7,341.33,0.0,2389.31,USA
2024-09-22,11,Wardrobe,42,980.24,25.87,30519.38,USA
2024-09-22,12,Office Desk,34,1623.08,0.0,55184.72,USA
2024-09-22,13,Computer Chair,14,989.1,22.01,10799.59,USA
2024-09-22,14,Futon,21,1304.57,0.0,27395.97,USA
2024-09-22,15,End Table,34,584.46,0.0,19871.64,USA
2024-09-22,16,Bar Stool,39,861.34,0.0,33592.26,USA
2024-09-22,17,Patio Set,9,1314.49,14.49,10116.18,USA
2024-09-22,18,Sideboard,48,1826.13,0.0,87654.24,USA
2024-09-22,19,Loveseat,9,1738.75,9.3,14193.42,USA
2024-09-22,20,Chaise Lounge,13,1121.39,0.0,14578.07,USA
2024-09-22,21,Sectional Sofa,17,1411.24,0.0,23991.08,USA
2024-09-22,22,File Cabinet,17,1047.6,0.0,17809.2,USA
2024-09-22,23,Console Table,26,146.23,0.0,3801.98,USA
2024-09-22,24,Bench,24,646.01,0.0,15504.24,USA
2024-09-22,25,Hutch,20,191.16,12.26,3354.48,USA
2024-09-22,26,Buffet,25,1436.24,29.33,25374.77,USA
2024-09-22,27,Storage Ottoman,16,973.86,0.0,15581.76,USA
2024-09-22,28,Accent Chair,47,1780.71,0.0,83693.37,USA
2024-09-22,29,Bunk Bed,19,1042.44,12.98,17235.49,USA
2024-09-22,30,Mattress,18,1302.11,0.0,23437.98,USA
2024-09-22,31,Headboard,19,1810.52,0.0,34399.88,USA
2024-09-22,32,Room Divider,48,437.91,0.0,21019.68,USA
2024-09-22,33,Floating Shelves,33,900.29,23.72,22662.46,USA
2024-09-22,34,Kitchen Island,12,125.69,0.0,1508.28,USA
2024-09-22,35,Rolling Cart,9,737.75,0.0,6639.75,USA
2024-09-22,36,Foldable Table,49,887.42,0.0,43483.58,USA
2024-09-22,37,Standing Desk,42,1896.46,0.0,79651.32,USA
2024-09-22,38,Ladder Shelf,22,361.28,0.0,7948.16,USA
2024-09-22,39,Bookcase,31,1827.57,0.0,56654.67,USA
2024-09-22,40,Vanity Table,23,1339.63,0.0,30811.49,USA
2024-09-22,41,Makeup Chair,41,733.75,0.0,30083.75,USA
2024-09-22,42,Chest of Drawers,13,247.49,0.0,3217.37,USA
2024-09-22,43,Entryway Table,27,1621.52,0.0,43781.04,USA
2024-09-22,44,Hall Tree,37,91.06,5.91,3170.1,USA
2024-09-22,45,Gaming Chair,5,744.99,0.0,3724.95,USA
2024-09-22,46,Bean Bag,58,653.98,26.47,27890.55,USA
2024-09-22,47,Murphy Bed,28,198.79,0.0,5566.12,USA
2024-09-22,48,Plant Stand,24,346.85,0.0,8324.4,USA
2024-09-22,49,Shoe Rack,26,1290.46,16.36,28062.86,USA
2024-09-22,50,Coat Rack,34,1993.78,8.84,61796.01,USA
2024-09-29,1,Sofa,29,1578.75,0.0,45783.75,USA
2024-09-29,2,Dining Table,25,1392.03,24.63,26229.33,USA
2024-09-29,3,Chair,39,999.81,0.0,38992.59,USA
2024-09-29,4,Bed Frame,20,962.11,0.0,19242.2,USA
2024-09-29,5,Nightstand,34,1615.18,11.17,48781.99,USA
2024-09-29,6,Bookshelf,18,1889.45,0.0,34010.1,USA
2024-09-29,7,TV Stand,12,1285.9,0.0,15430.8,USA
2024-09-29,8,Coffee Table,12,1020.25,0.0,12243.0,USA
2024-09-29,9,Recliner,46,893.25,0.0,41089.5,USA
2024-09-29,10,Dresser,44,1620.94,6.46,66714.0,USA
2024-09-29,11,Wardrobe,36,1135.58,0.0,40880.88,USA
2024-09-29,12,Office Desk,23,843.3,0.0,19395.9,USA
2024-09-29,13,Computer Chair,19,85.8,0.0,1630.2,USA
2024-09-29,14,Futon,32,124.05,0.0,3969.6,USA
2024-09-29,15,End Table,41,932.01,0.0,38212.41,USA
2024-09-29,16,Bar Stool,10,1679.36,0.0,16793.6,USA
2024-09-29,17,Patio Set,16,67.87,10.03,977.0,USA
2024-09-29,18,Sideboard,45,422.86,0.0,19028.7,USA
2024-09-29,19,Loveseat,34,527.25,0.0,17926.5,USA
2024-09-29,20,Chaise Lounge,25,463.49,0.0,11587.25,USA
2024-09-29,21,Sectional Sofa,15,1058.38,27.7,11478.13,USA
2024-09-29,22,File Cabinet,49,71.06,0.0,3481.94,USA
2024-09-29,23,Console Table,36,288.84,18.35,8490.16,USA
2024-09-29,24,Bench,47,989.89,0.0,46524.83,USA
2024-09-29,25,Hutch,34,1517.05,0.0,51579.7,USA
2024-09-29,26,Buffet,58,366.26,17.16,17597.77,USA
2024-09-29,27,Storage Ottoman,7,1271.21,0.0,8898.47,USA
2024-09-29,28,Accent Chair,38,1329.6,0.0,50524.8,USA
2024-09-29,29,Bunk Bed,12,1870.51,23.0,17283.51,USA
2024-09-29,30,Mattress,23,1036.03,0.0,23828.69,USA
2024-09-29,31,Headboard,22,252.72,29.06,3944.15,USA
2024-09-29,32,Room Divider,13,1654.38,0.0,21506.94,USA
2024-09-29,33,Floating Shelves,32,1182.89,0.0,37852.48,USA
2024-09-29,34,Kitchen Island,10,1024.15,0.0,10241.5,USA
2024-09-29,35,Rolling Cart,56,1524.66,11.9,75220.63,USA
2024-09-29,36,Foldable Table,27,1779.32,14.46,41094.82,USA
2024-09-29,37,Standing Desk,22,246.85,0.0,5430.7,USA
2024-09-29,38,Ladder Shelf,48,460.53,0.0,22105.44,USA
2024-09-29,39,Bookcase,29,312.76,0.0,9070.04,USA
2024-09-29,40,Vanity Table,10,1848.34,0.0,18483.4,USA
2024-09-29,41,Makeup Chair,5,1229.89,0.0,6149.45,USA
2024-09-29,42,Chest of Drawers,45,394.0,0.0,17730.0,USA
2024-09-29,43,Entryway Table,23,487.89,0.0,11221.47,USA
2024-09-29,44,Hall Tree,18,769.58,0.0,13852.44,USA
2024-09-29,45,Gaming Chair,35,1834.41,0.0,64204.35,USA
2024-09-29,46,Bean Bag,33,842.94,14.58,23761.3,USA
2024-09-29,47,Murphy Bed,10,1809.94,0.0,18099.4,USA
2024-09-29,48,Plant Stand,21,337.54,0.0,7088.34,USA
2024-09-29,49,Shoe Rack,20,1878.52,27.81,27122.07,USA
2024-09-29,50,Coat Rack,33,306.55,12.56,8845.56,USA
2024-10-06,1,Sofa,22,1724.02,0.0,37928.44,USA
2024-10-06,2,Dining Table,16,1145.09,6.83,17070.09,USA
2024-10-06,3,Chair,7,1110.56,0.0,7773.92,USA
2024-10-06,4,Bed Frame,7,1406.97,9.11,8951.57,USA
2024-10-06,5,Nightstand,28,1647.88,0.0,46140.64,USA
2024-10-06,6,Bookshelf,19,604.8,0.0,11491.2,USA
2024-10-06,7,TV Stand,6,367.66,25.31,1647.63,USA
2024-10-06,8,Coffee Table,21,1674.76,0.0,35169.96,USA
2024-10-06,9,Recliner,20,148.49,6.1,2788.64,USA
2024-10-06,10,Dresser,12,1582.05,13.14,16490.02,USA
2024-10-06,11,Wardrobe,31,50.78,0.0,1574.18,USA
2024-10-06,12,Office Desk,9,803.16,0.0,7228.44,USA
2024-10-06,13,Computer Chair,46,296.0,0.0,13616.0,USA
2024-10-06,14,Futon,17,888.84,0.0,15110.28,USA
2024-10-06,15,End Table,30,1528.85,0.0,45865.5,USA
2024-10-06,16,Bar Stool,45,253.9,0.0,11425.5,USA
2024-10-06,17,Patio Set,5,1032.94,0.0,5164.7,USA
2024-10-06,18,Sideboard,5,714.99,0.0,3574.95,USA
2024-10-06,19,Loveseat,27,1010.92,9.02,24832.85,USA
2024-10-06,20,Chaise Lounge,21,1000.56,0.0,21011.76,USA
2024-10-06,21,Sectional Sofa,19,889.12,11.87,14888.05,USA
2024-10-06,22,File Cabinet,9,190.36,11.42,1517.59,USA
2024-10-06,23,Console Table,37,834.67,0.0,30882.79,USA
2024-10-06,24,Bench,20,641.4,0.0,12828.0,USA
2024-10-06,25,Hutch,31,1327.07,16.07,34528.11,USA
2024-10-06,26,Buffet,19,503.51,0.0,9566.69,USA
2024-10-06,27,Storage Ottoman,35,182.62,0.0,6391.7,USA
2024-10-06,28,Accent Chair,45,418.82,0.0,18846.9,USA
2024-10-06,29,Bunk Bed,25,417.35,0.0,10433.75,USA
2024-10-06,30,Mattress,29,506.41,0.0,14685.89,USA
2024-10-06,31,Headboard,21,1090.55,0.0,22901.55,USA
2024-10-06,32,Room Divider,26,1049.52,0.0,27287.52,USA
2024-10-06,33,Floating Shelves,39,1367.29,0.0,53324.31,USA
2024-10-06,34,Kitchen Island,40,1017.78,0.0,40711.2,USA
2024-10-06,35,Rolling Cart,38,1373.64,9.4,47291.68,USA
2024-10-06,36,Foldable Table,25,935.0,18.52,19045.95,USA
2024-10-06,37,Standing Desk,18,1476.78,8.85,24229.53,USA
2024-10-06,38,Ladder Shelf,48,418.7,0.0,20097.6,USA
2024-10-06,39,Bookcase,21,631.21,0.0,13255.41,USA
2024-10-06,40,Vanity Table,23,203.46,0.0,4679.58,USA
2024-10-06,41,Makeup Chair,26,1382.7,0.0,35950.2,USA
2024-10-06,42,Chest of Drawers,15,1974.85,0.0,29622.75,USA
2024-10-06,43,Entryway Table,11,601.63,0.0,6617.93,USA
2024-10-06,44,Hall Tree,21,1317.23,5.62,26107.24,USA
2024-10-06,45,Gaming Chair,30,592.52,0.0,17775.6,USA
2024-10-06,46,Bean Bag,35,1387.75,0.0,48571.25,USA
2024-10-06,47,Murphy Bed,47,343.56,0.0,16147.32,USA
2024-10-06,48,Plant Stand,25,472.79,21.74,9250.14,USA
2024-10-06,49,Shoe Rack,5,224.56,0.0,1122.8,USA
2024-10-06,50,Coat Rack,7,1659.01,0.0,11613.07,USA
2024-10-13,1,Sofa,52,404.53,7.15,19531.52,USA
2024-10-13,2,Dining Table,8,915.52,0.0,7324.16,USA
2024-10-13,3,Chair,46,1077.94,0.0,49585.24,USA
2024-10-13,4,Bed Frame,35,1348.28,0.0,47189.8,USA
2024-10-13,5,Nightstand,23,1644.25,0.0,37817.75,USA
2024-10-13,6,Bookshelf,30,493.69,0.0,14810.7,USA
2024-10-13,7,TV Stand,26,196.53,0.0,5109.78,USA
2024-10-13,8,Coffee Table,9,1555.57,26.06,10351.7,USA
2024-10-13,9,Recliner,45,1319.11,0.0,59359.95,USA
2024-10-13,10,Dresser,33,944.37,0.0,31164.21,USA
2024-10-13,11,Wardrobe,23,1997.86,0.0,45950.78,USA
2024-10-13,12,Office Desk,18,1992.78,0.0,35870.04,USA
2024-10-13,13,Computer Chair,19,1807.82,18.94,27842.96,USA
2024-10-13,14,Futon,33,1319.04,0.0,43528.32,USA
2024-10-13,15,End Table,37,705.51,0.0,26103.87,USA
2024-10-13,16,Bar Stool,35,1019.48,0.0,35681.8,USA
2024-10-13,17,Patio Set,32,65.62,0.0,2099.84,USA
2024-10-13,18,Sideboard,38,208.07,0.0,7906.66,USA
2024-10-13,19,Loveseat,11,870.75,0.0,9578.25,USA
2024-10-13,20,Chaise Lounge,34,263.24,0.0,8950.16,USA
2024-10-13,21,Sectional Sofa,37,579.83,0.0,21453.71,USA
2024-10-13,22,File Cabinet,8,1708.12,0.0,13664.96,USA
2024-10-13,23,Console Table,38,1674.14,0.0,63617.32,USA
2024-10-13,24,Bench,30,489.22,0.0,14676.6,USA
2024-10-13,25,Hutch,49,1144.88,0.0,56099.12,USA
2024-10-13,26,Buffet,35,94.01,0.0,3290.35,USA
2024-10-13,27,Storage Ottoman,8,606.23,10.98,4317.33,USA
2024-10-13,28,Accent Chair,20,682.99,0.0,13659.8,USA
2024-10-13,29,Bunk Bed,37,1470.8,0.0,54419.6,USA
2024-10-13,30,Mattress,25,584.38,0.0,14609.5,USA
2024-10-13,31,Headboard,36,282.58,0.0,10172.88,USA
2024-10-13,32,Room Divider,12,1010.1,0.0,12121.2,USA
2024-10-13,33,Floating Shelves,6,839.07,0.0,5034.42,USA
2024-10-13,34,Kitchen Island,39,1554.98,15.45,51274.69,USA
2024-10-13,35,Rolling Cart,34,141.04,0.0,4795.36,USA
2024-10-13,36,Foldable Table,40,1227.3,0.0,49092.0,USA
2024-10-13,37,Standing Desk,37,1718.4,0.0,63580.8,USA
2024-10-13,38,Ladder Shelf,36,1108.02,0.0,39888.72,USA
2024-10-13,39,Bookcase,37,1484.27,0.0,54917.99,USA
2024-10-13,40,Vanity Table,12,620.71,0.0,7448.52,USA
